Año(aaaa)-Trimestre(t),Orden del país, País,Estado de la información,Unidad multiplicadora,Moneda (USD),Valor
2012-2,62,Países Bajos,Definitivo,Millones,Dólar estadounidense,"174,043172"
2012-2,63,Panamá,Definitivo,Millones,Dólar estadounidense,"783,4831671"
2012-2,64,Paraguay,Definitivo,Millones,Dólar estadounidense,"0,13026"
2012-2,65,Perú,Definitivo,Millones,Dólar estadounidense,"93,45678233"
2012-2,66,Portugal,Definitivo,Millones,Dólar estadounidense,"0,293758874"
2012-2,67,Puerto Rico,Definitivo,Millones,Dólar estadounidense,"0,623766"
2012-2,69,República Dominicana,Definitivo,Millones,Dólar estadounidense,"0,06119014"
2012-2,70,Singapur,Definitivo,Millones,Dólar estadounidense,"-0,00020466"
2012-2,71,Sri Lanka,Definitivo,Millones,Dólar estadounidense,0
2012-2,72,Suecia,Definitivo,Millones,Dólar estadounidense,"4,457869095"
2012-2,73,Suiza,Definitivo,Millones,Dólar estadounidense,"156,1032778"
2012-2,74,Sudáfrica,Definitivo,Millones,Dólar estadounidense,0
2012-2,75,Tailandia,Definitivo,Millones,Dólar estadounidense,0
2012-2,76,Taiwán,Definitivo,Millones,Dólar estadounidense,0
2012-2,77,Ucrania,Definitivo,Millones,Dólar estadounidense,0
2012-2,78,Uruguay,Definitivo,Millones,Dólar estadounidense,"20,43633097"
2012-2,79,Venezuela,Definitivo,Millones,Dólar estadounidense,"39,80297228"
2012-2,81,Otros Países,Definitivo,Millones,Dólar estadounidense,"7,013061338"
2012-2,82,Total paises,Definitivo,Millones,Dólar estadounidense,"4233,159015"
2012-3,1,Afganistán,Definitivo,Millones,Dólar estadounidense,0
2012-3,2,Albania,Definitivo,Millones,Dólar estadounidense,0
2012-3,3,Alemania,Definitivo,Millones,Dólar estadounidense,"149,9506848"
2012-3,4,Anguilla,Definitivo,Millones,Dólar estadounidense,"259,3863351"
2012-3,5,Antillas Holandesas,Definitivo,Millones,Dólar estadounidense,"-0,016225625"
2012-3,6,Argentina,Definitivo,Millones,Dólar estadounidense,"1,372401381"
2012-3,7,Aruba,Definitivo,Millones,Dólar estadounidense,"-0,066395668"
2012-3,8,Australia,Definitivo,Millones,Dólar estadounidense,"2,798890871"
2012-3,9,Austria,Definitivo,Millones,Dólar estadounidense,"8,567484384"
2012-3,10,Bahamas,Definitivo,Millones,Dólar estadounidense,"9,888375246"
2012-3,11,Barbados,Definitivo,Millones,Dólar estadounidense,"76,61833182"
2012-3,12,Bélgica,Definitivo,Millones,Dólar estadounidense,"98,45587809"
2012-3,13,Belice,Definitivo,Millones,Dólar estadounidense,"0,664646"
2012-3,14,Bermudas,Definitivo,Millones,Dólar estadounidense,"-82,30395659"
2012-3,15,Bolivia,Definitivo,Millones,Dólar estadounidense,"0,23533196"
2012-3,16,Brasil,Definitivo,Millones,Dólar estadounidense,"271,6294125"
2012-3,17,Canadá,Definitivo,Millones,Dólar estadounidense,"67,2593102"
2012-3,18,Chile,Definitivo,Millones,Dólar estadounidense,"22,30002684"
2012-3,19,China,Definitivo,Millones,Dólar estadounidense,"10,9228634"
2012-3,20,Corea del Sur,Definitivo,Millones,Dólar estadounidense,"8,285365414"
2012-3,21,Chipre,Definitivo,Millones,Dólar estadounidense,"2,028320276"
2012-3,22,Costa Rica,Definitivo,Millones,Dólar estadounidense,"0,527320952"
2012-3,23,Cuba,Definitivo,Millones,Dólar estadounidense,0
2012-3,24,Curazao,Definitivo,Millones,Dólar estadounidense,"-0,016972271"
2012-3,25,Dinamarca,Definitivo,Millones,Dólar estadounidense,"0,457340251"
2012-3,26,Ecuador,Definitivo,Millones,Dólar estadounidense,"10,76673087"
2012-3,27,El Salvador,Definitivo,Millones,Dólar estadounidense,"0,19774332"
2012-3,28,Escocia,Definitivo,Millones,Dólar estadounidense,0
2012-3,29,España,Definitivo,Millones,Dólar estadounidense,"-53,24545441"
2012-3,30,Estados Unidos,Definitivo,Millones,Dólar estadounidense,"523,5514525"
2012-3,31,Finlandia,Definitivo,Millones,Dólar estadounidense,0
2012-3,32,Francia,Definitivo,Millones,Dólar estadounidense,"93,58572584"
2012-3,33,Gibraltar,Definitivo,Millones,Dólar estadounidense,0
2012-3,34,Grecia,Definitivo,Millones,Dólar estadounidense,"0,0399545"
2012-3,35,Guatemala,Definitivo,Millones,Dólar estadounidense,"0,98537182"
2012-3,36,Honduras,Definitivo,Millones,Dólar estadounidense,"0,20903088"
2012-3,37,Hong Kong,Definitivo,Millones,Dólar estadounidense,"4,61953647"
2012-3,38,Hungría,Definitivo,Millones,Dólar estadounidense,0
2012-3,39,Islas Caimán,Definitivo,Millones,Dólar estadounidense,"108,4282439"
2012-3,40,Islas Vírgenes Británicas,Definitivo,Millones,Dólar estadounidense,"116,0509732"
2012-3,41,India,Definitivo,Millones,Dólar estadounidense,"1,286613085"
2012-3,42,Inglaterra,Definitivo,Millones,Dólar estadounidense,"281,7896335"
2012-3,44,Irán,Definitivo,Millones,Dólar estadounidense,0
2012-3,45,Irlanda⁴,Definitivo,Millones,Dólar estadounidense,"0,350444652"
2012-3,46,Isla de Man,Definitivo,Millones,Dólar estadounidense,0
2012-3,47,Israel,Definitivo,Millones,Dólar estadounidense,"0,413812048"
2012-3,48,Italia,Definitivo,Millones,Dólar estadounidense,"9,634685027"
2012-3,49,Japón,Definitivo,Millones,Dólar estadounidense,"9,239500308"
2012-3,50,Jordania,Definitivo,Millones,Dólar estadounidense,0
2012-3,51,Kuwait,Definitivo,Millones,Dólar estadounidense,0
2012-3,52,Líbano,Definitivo,Millones,Dólar estadounidense,0
2012-3,53,Liberia,Definitivo,Millones,Dólar estadounidense,0
2012-3,54,Liechtenstein,Definitivo,Millones,Dólar estadounidense,0
2012-3,55,Lituania,Definitivo,Millones,Dólar estadounidense,0
2012-3,56,Luxemburgo,Definitivo,Millones,Dólar estadounidense,"175,7510093"
2012-3,57,Malasia,Definitivo,Millones,Dólar estadounidense,"0,073088039"
2012-3,58,México,Definitivo,Millones,Dólar estadounidense,"280,1274589"
2012-3,59,Nicaragua,Definitivo,Millones,Dólar estadounidense,0
2012-3,60,Noruega,Definitivo,Millones,Dólar estadounidense,"1,919925655"
2012-3,61,Nueva Zelanda,Definitivo,Millones,Dólar estadounidense,0
2012-3,62,Países Bajos,Definitivo,Millones,Dólar estadounidense,"164,0177193"
2012-3,63,Panamá,Definitivo,Millones,Dólar estadounidense,"437,3733352"
2012-3,64,Paraguay,Definitivo,Millones,Dólar estadounidense,"0,1079"
2012-3,65,Perú,Definitivo,Millones,Dólar estadounidense,"19,00966822"
2012-3,66,Portugal,Definitivo,Millones,Dólar estadounidense,"0,91961492"
2012-3,67,Puerto Rico,Definitivo,Millones,Dólar estadounidense,"0,383536"
2012-3,69,República Dominicana,Definitivo,Millones,Dólar estadounidense,"0,304983183"
2012-3,70,Singapur,Definitivo,Millones,Dólar estadounidense,"0,279837304"
2012-3,71,Sri Lanka,Definitivo,Millones,Dólar estadounidense,0
2012-3,72,Suecia,Definitivo,Millones,Dólar estadounidense,"53,90442783"
2012-3,73,Suiza,Definitivo,Millones,Dólar estadounidense,"100,114984"
2012-3,74,Sudáfrica,Definitivo,Millones,Dólar estadounidense,0
2012-3,75,Tailandia,Definitivo,Millones,Dólar estadounidense,0
2012-3,76,Taiwán,Definitivo,Millones,Dólar estadounidense,0
2012-3,77,Ucrania,Definitivo,Millones,Dólar estadounidense,0
2012-3,78,Uruguay,Definitivo,Millones,Dólar estadounidense,"27,86314494"
2012-3,79,Venezuela,Definitivo,Millones,Dólar estadounidense,"34,84133134"
2012-3,81,Otros Países,Definitivo,Millones,Dólar estadounidense,"13,9181778"
2012-3,82,Total paises,Definitivo,Millones,Dólar estadounidense,"3327,758909"
2012-4,1,Afganistán,Definitivo,Millones,Dólar estadounidense,0
2012-4,2,Albania,Definitivo,Millones,Dólar estadounidense,0
2012-4,3,Alemania,Definitivo,Millones,Dólar estadounidense,"14,33213223"
2012-4,4,Anguilla,Definitivo,Millones,Dólar estadounidense,"-39,96358564"
2012-4,5,Antillas Holandesas,Definitivo,Millones,Dólar estadounidense,"-0,156253761"
2012-4,6,Argentina,Definitivo,Millones,Dólar estadounidense,"13,75290364"
2012-4,7,Aruba,Definitivo,Millones,Dólar estadounidense,"0,046408383"
2012-4,8,Australia,Definitivo,Millones,Dólar estadounidense,"2,76662264"
2012-4,9,Austria,Definitivo,Millones,Dólar estadounidense,"138,99087"
2012-4,10,Bahamas,Definitivo,Millones,Dólar estadounidense,"19,94664628"
2012-4,11,Barbados,Definitivo,Millones,Dólar estadounidense,"79,66440941"
2012-4,12,Bélgica,Definitivo,Millones,Dólar estadounidense,"29,65267186"
2012-4,13,Belice,Definitivo,Millones,Dólar estadounidense,"1,0399"
2012-4,14,Bermudas,Definitivo,Millones,Dólar estadounidense,"51,8728148"
2012-4,15,Bolivia,Definitivo,Millones,Dólar estadounidense,"0,10920911"
2012-4,16,Brasil,Definitivo,Millones,Dólar estadounidense,"-5,411954492"
2012-4,17,Canadá,Definitivo,Millones,Dólar estadounidense,"51,89363652"
2012-4,18,Chile,Definitivo,Millones,Dólar estadounidense,"2665,391648"
2012-4,19,China,Definitivo,Millones,Dólar estadounidense,"4,481270012"
2012-4,20,Corea del Sur,Definitivo,Millones,Dólar estadounidense,"12,22007453"
2012-4,21,Chipre,Definitivo,Millones,Dólar estadounidense,"-0,291506572"
2012-4,22,Costa Rica,Definitivo,Millones,Dólar estadounidense,"10,97789826"
2012-4,23,Cuba,Definitivo,Millones,Dólar estadounidense,0
2012-4,24,Curazao,Definitivo,Millones,Dólar estadounidense,"-0,027194637"
2012-4,25,Dinamarca,Definitivo,Millones,Dólar estadounidense,"0,764221518"
2012-4,26,Ecuador,Definitivo,Millones,Dólar estadounidense,"8,960042006"
2012-4,27,El Salvador,Definitivo,Millones,Dólar estadounidense,"0,14345275"
2012-4,28,Escocia,Definitivo,Millones,Dólar estadounidense,0
2012-4,29,España,Definitivo,Millones,Dólar estadounidense,"359,3264295"
2012-4,30,Estados Unidos,Definitivo,Millones,Dólar estadounidense,"528,6509152"
2012-4,31,Finlandia,Definitivo,Millones,Dólar estadounidense,0
2012-4,32,Francia,Definitivo,Millones,Dólar estadounidense,"35,65050099"
2012-4,33,Gibraltar,Definitivo,Millones,Dólar estadounidense,0
2012-4,34,Grecia,Definitivo,Millones,Dólar estadounidense,"0,23866894"
2012-4,35,Guatemala,Definitivo,Millones,Dólar estadounidense,"0,3399939"
2012-4,36,Honduras,Definitivo,Millones,Dólar estadounidense,"0,03083"
2012-4,37,Hong Kong,Definitivo,Millones,Dólar estadounidense,"0,23351009"
2012-4,38,Hungría,Definitivo,Millones,Dólar estadounidense,0
2012-4,39,Islas Caimán,Definitivo,Millones,Dólar estadounidense,"157,4170609"
2012-4,40,Islas Vírgenes Británicas,Definitivo,Millones,Dólar estadounidense,"171,6141318"
2012-4,41,India,Definitivo,Millones,Dólar estadounidense,"0,772215619"
2012-4,42,Inglaterra,Definitivo,Millones,Dólar estadounidense,"262,805965"
2012-4,44,Irán,Definitivo,Millones,Dólar estadounidense,0
2012-4,45,Irlanda⁴,Definitivo,Millones,Dólar estadounidense,"-1,826889576"
2012-4,46,Isla de Man,Definitivo,Millones,Dólar estadounidense,0
2012-4,47,Israel,Definitivo,Millones,Dólar estadounidense,"1,05428582"
2012-4,48,Italia,Definitivo,Millones,Dólar estadounidense,"-23,79103235"
2012-4,49,Japón,Definitivo,Millones,Dólar estadounidense,"22,78688903"
2012-4,50,Jordania,Definitivo,Millones,Dólar estadounidense,0
2012-4,51,Kuwait,Definitivo,Millones,Dólar estadounidense,0
2012-4,52,Líbano,Definitivo,Millones,Dólar estadounidense,0
2012-4,53,Liberia,Definitivo,Millones,Dólar estadounidense,0
2012-4,54,Liechtenstein,Definitivo,Millones,Dólar estadounidense,0
2012-4,55,Lituania,Definitivo,Millones,Dólar estadounidense,0
2012-4,56,Luxemburgo,Definitivo,Millones,Dólar estadounidense,"89,6106141"
2012-4,57,Malasia,Definitivo,Millones,Dólar estadounidense,"0,022849309"
2012-4,58,México,Definitivo,Millones,Dólar estadounidense,"270,8862241"
2012-4,59,Nicaragua,Definitivo,Millones,Dólar estadounidense,0
2012-4,60,Noruega,Definitivo,Millones,Dólar estadounidense,"2,005898536"
2012-4,61,Nueva Zelanda,Definitivo,Millones,Dólar estadounidense,0
2012-4,62,Países Bajos,Definitivo,Millones,Dólar estadounidense,"-2285,899179"
2012-4,63,Panamá,Definitivo,Millones,Dólar estadounidense,"934,250606"
2012-4,64,Paraguay,Definitivo,Millones,Dólar estadounidense,"0,07436046"
2012-4,65,Perú,Definitivo,Millones,Dólar estadounidense,"23,32280196"
2012-4,66,Portugal,Definitivo,Millones,Dólar estadounidense,"3,79737995"
2012-4,67,Puerto Rico,Definitivo,Millones,Dólar estadounidense,"0,33006"
2012-4,69,República Dominicana,Definitivo,Millones,Dólar estadounidense,"-0,19908263"
2012-4,70,Singapur,Definitivo,Millones,Dólar estadounidense,"1,915455879"
2012-4,71,Sri Lanka,Definitivo,Millones,Dólar estadounidense,0
2012-4,72,Suecia,Definitivo,Millones,Dólar estadounidense,"117,6779288"
2012-4,73,Suiza,Definitivo,Millones,Dólar estadounidense,"166,2529251"
2012-4,74,Sudáfrica,Definitivo,Millones,Dólar estadounidense,0
2012-4,75,Tailandia,Definitivo,Millones,Dólar estadounidense,0
2012-4,76,Taiwán,Definitivo,Millones,Dólar estadounidense,0
2012-4,77,Ucrania,Definitivo,Millones,Dólar estadounidense,0
2012-4,78,Uruguay,Definitivo,Millones,Dólar estadounidense,"17,89425272"
2012-4,79,Venezuela,Definitivo,Millones,Dólar estadounidense,"20,73836705"
2012-4,81,Otros Países,Definitivo,Millones,Dólar estadounidense,"6,58657051"
2012-4,82,Total paises,Definitivo,Millones,Dólar estadounidense,"3945,727845"
2013-1,1,Afganistán,Definitivo,Millones,Dólar estadounidense,0
2013-1,2,Albania,Definitivo,Millones,Dólar estadounidense,0
2013-1,3,Alemania,Definitivo,Millones,Dólar estadounidense,"17,673502"
2013-1,4,Anguilla,Definitivo,Millones,Dólar estadounidense,"270,6017283"
2013-1,5,Antillas Holandesas,Definitivo,Millones,Dólar estadounidense,"-0,014122558"
2013-1,6,Argentina,Definitivo,Millones,Dólar estadounidense,"0,209823256"
2013-1,7,Aruba,Definitivo,Millones,Dólar estadounidense,"0,053000759"
2013-1,8,Australia,Definitivo,Millones,Dólar estadounidense,"11,37120411"
2013-1,9,Austria,Definitivo,Millones,Dólar estadounidense,"21,12052868"
2013-1,10,Bahamas,Definitivo,Millones,Dólar estadounidense,"8,955088236"
2013-1,11,Barbados,Definitivo,Millones,Dólar estadounidense,"98,23296983"
2013-1,12,Bélgica,Definitivo,Millones,Dólar estadounidense,"27,83541791"
2013-1,13,Belice,Definitivo,Millones,Dólar estadounidense,"1,16341361"
2013-1,14,Bermudas,Definitivo,Millones,Dólar estadounidense,"45,58577391"
2013-1,15,Bolivia,Definitivo,Millones,Dólar estadounidense,"0,02325511"
2013-1,16,Brasil,Definitivo,Millones,Dólar estadounidense,"22,44512264"
2013-1,17,Canadá,Definitivo,Millones,Dólar estadounidense,"50,81679424"
2013-1,18,Chile,Definitivo,Millones,Dólar estadounidense,"89,11636259"
2013-1,19,China,Definitivo,Millones,Dólar estadounidense,"4,835207428"
2013-1,20,Corea del Sur,Definitivo,Millones,Dólar estadounidense,"12,14922549"
2013-1,21,Chipre,Definitivo,Millones,Dólar estadounidense,"-3,884024984"
2013-1,22,Costa Rica,Definitivo,Millones,Dólar estadounidense,"3,41610457"
2013-1,23,Cuba,Definitivo,Millones,Dólar estadounidense,0
2013-1,24,Curazao,Definitivo,Millones,Dólar estadounidense,"-0,012161608"
2013-1,25,Dinamarca,Definitivo,Millones,Dólar estadounidense,"4,333020823"
2013-1,26,Ecuador,Definitivo,Millones,Dólar estadounidense,"9,78824147"
2013-1,27,El Salvador,Definitivo,Millones,Dólar estadounidense,"0,17248312"
2013-1,28,Escocia,Definitivo,Millones,Dólar estadounidense,0
2013-1,29,España,Definitivo,Millones,Dólar estadounidense,"252,4997959"
2013-1,30,Estados Unidos,Definitivo,Millones,Dólar estadounidense,"710,5604464"
2013-1,31,Finlandia,Definitivo,Millones,Dólar estadounidense,0
2013-1,32,Francia,Definitivo,Millones,Dólar estadounidense,"269,320194"
2013-1,33,Gibraltar,Definitivo,Millones,Dólar estadounidense,0
2013-1,34,Grecia,Definitivo,Millones,Dólar estadounidense,0
2013-1,35,Guatemala,Definitivo,Millones,Dólar estadounidense,"0,10924"
2013-1,36,Honduras,Definitivo,Millones,Dólar estadounidense,"0,03"
2013-1,37,Hong Kong,Definitivo,Millones,Dólar estadounidense,"1,65642493"
2013-1,38,Hungría,Definitivo,Millones,Dólar estadounidense,0
2013-1,39,Islas Caimán,Definitivo,Millones,Dólar estadounidense,"94,10087596"
2013-1,40,Islas Vírgenes Británicas,Definitivo,Millones,Dólar estadounidense,"124,3929926"
2013-1,41,India,Definitivo,Millones,Dólar estadounidense,"0,948055811"
2013-1,42,Inglaterra,Definitivo,Millones,Dólar estadounidense,"235,339316"
2013-1,44,Irán,Definitivo,Millones,Dólar estadounidense,0
2013-1,45,Irlanda⁴,Definitivo,Millones,Dólar estadounidense,"2,188237093"
2013-1,46,Isla de Man,Definitivo,Millones,Dólar estadounidense,0
2013-1,47,Israel,Definitivo,Millones,Dólar estadounidense,"0,301278948"
2013-1,48,Italia,Definitivo,Millones,Dólar estadounidense,"6,783054009"
2013-1,49,Japón,Definitivo,Millones,Dólar estadounidense,"7,070214778"
2013-1,50,Jordania,Definitivo,Millones,Dólar estadounidense,0
2013-1,51,Kuwait,Definitivo,Millones,Dólar estadounidense,0
2013-1,52,Líbano,Definitivo,Millones,Dólar estadounidense,0
2013-1,53,Liberia,Definitivo,Millones,Dólar estadounidense,0
2013-1,54,Liechtenstein,Definitivo,Millones,Dólar estadounidense,0
2013-1,55,Lituania,Definitivo,Millones,Dólar estadounidense,0
2013-1,56,Luxemburgo,Definitivo,Millones,Dólar estadounidense,"86,0053601"
2013-1,57,Malasia,Definitivo,Millones,Dólar estadounidense,"0,032886247"
2013-1,58,México,Definitivo,Millones,Dólar estadounidense,"156,298777"
2013-1,59,Nicaragua,Definitivo,Millones,Dólar estadounidense,0
2013-1,60,Noruega,Definitivo,Millones,Dólar estadounidense,"3,980303151"
2013-1,61,Nueva Zelanda,Definitivo,Millones,Dólar estadounidense,0
2013-1,62,Países Bajos,Definitivo,Millones,Dólar estadounidense,"147,3950124"
2013-1,63,Panamá,Definitivo,Millones,Dólar estadounidense,"476,2096674"
2013-1,64,Paraguay,Definitivo,Millones,Dólar estadounidense,"0,04597"
2013-1,65,Perú,Definitivo,Millones,Dólar estadounidense,"23,74215274"
2013-1,66,Portugal,Definitivo,Millones,Dólar estadounidense,"0,413959402"
2013-1,67,Puerto Rico,Definitivo,Millones,Dólar estadounidense,"0,59303503"
2013-1,69,República Dominicana,Definitivo,Millones,Dólar estadounidense,"0,028826456"
2013-1,70,Singapur,Definitivo,Millones,Dólar estadounidense,"1,498727966"
2013-1,71,Sri Lanka,Definitivo,Millones,Dólar estadounidense,0
2013-1,72,Suecia,Definitivo,Millones,Dólar estadounidense,"71,57417049"
2013-1,73,Suiza,Definitivo,Millones,Dólar estadounidense,"213,0725808"
2013-1,74,Sudáfrica,Definitivo,Millones,Dólar estadounidense,0
2013-1,75,Tailandia,Definitivo,Millones,Dólar estadounidense,0
2013-1,76,Taiwán,Definitivo,Millones,Dólar estadounidense,0
2013-1,77,Ucrania,Definitivo,Millones,Dólar estadounidense,0
2013-1,78,Uruguay,Definitivo,Millones,Dólar estadounidense,"19,68148035"
2013-1,79,Venezuela,Definitivo,Millones,Dólar estadounidense,"29,49500503"
2013-1,81,Otros Países,Definitivo,Millones,Dólar estadounidense,"38,93548213"
2013-1,82,Total paises,Definitivo,Millones,Dólar estadounidense,"3670,291482"
2013-2,1,Afganistán,Definitivo,Millones,Dólar estadounidense,0
2013-2,2,Albania,Definitivo,Millones,Dólar estadounidense,0
2013-2,3,Alemania,Definitivo,Millones,Dólar estadounidense,"15,03876026"
2013-2,4,Anguilla,Definitivo,Millones,Dólar estadounidense,"268,1496611"
2013-2,5,Antillas Holandesas,Definitivo,Millones,Dólar estadounidense,"0,112935537"
